1936-1306,Criccieth,Grass,,W,19360810,1,238156,,,Dora Beazley,U,,GBR,24.9,241243,,,Manon Hargreaves,U,,GBR,31.1,6-3 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1936-1336,Hunstanton,Grass,,W,19360817,1,238156,,,Dora Beazley,U,,GBR,24.9,241402,,,E M Bull,U,,GBR,,1-6 6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1141,Formby,Grass,,W,19370607,1,238156,,,Dora Beazley,U,,GBR,25.7,240571,,,Mrs S James,U,,GBR,,6-3 3-6 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1200,Manchester,,,W,19370712,1,238156,,,Dora Beazley,U,,GBR,25.8,233881,,,Pam Morrison,U,,GBR,,2-6 6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1302,Hunstanton,Grass,,W,19370816,1,238156,,,Dora Beazley,U,,GBR,25.9,238602,,,Ruth Kirk,U,,GBR,,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1301,Criccieth,Grass,,W,19380808,1,238156,,,Dora Beazley,U,,GBR,26.9,239925,,,Mrs E Allen,U,,GBR,,6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1954-1003,Cape Town,,,W,19540104,3,227729,,,Dora Kilian,U,,RSA,18.8,201099,,,Jean Forbes,U,,RSA,14.2,7-5 11-9,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1954-1144,Durban,,,W,19540705,1,227729,,,Dora Kilian,U,,RSA,19.3,228996,,,Lucille Van Der Westhuizen,U,,RSA,,4-6 6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1955-1007,Port Elizabeth,,,W,19550110,1,227729,,,Dora Kilian,U,,RSA,19.8,229761,,,Leone Vermaak,U,,RSA,,6-2 2-6 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1955-1012,Rondenbosch,,,W,19550117,1,227729,,,Dora Kilian,U,,RSA,19.8,201099,,,Jean Forbes,U,,RSA,15.3,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1955-1242,Bloemfontein,Hard,,W,19551017,1,227729,,,Dora Kilian,U,,RSA,20.6,226288,,,Sandra Reynolds,R,,RSA,16.6,6-1 3-6 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1956-1014,Port Elizabeth,,,W,19560109,1,227729,,,Dora Kilian,U,,RSA,20.8,201099,,,Jean Forbes,U,,RSA,16.2,UNK,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1956-1017,Cape Town,,,W,19560116,2,227729,,,Dora Kilian,U,,RSA,20.8,212663,,,Renee Schuurman,R,,RSA,16.2,6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1956-1056,Johannesburg,Hard,,W,19560322,30,227729,6,,Dora Kilian,U,,RSA,21.0,228288,4,,Gwendy Love,U,,RSA,27.6,4-6 7-5 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1956-1268,Johannesburg Transvaal Chps,,,W,19561001,7,227729,,,Dora Kilian,U,,RSA,21.5,227730,,,Beryl Bartlett,U,,RSA,32.3,6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1956-1279,Johannesburg Wanderers,,,W,19561105,7,227729,,,Dora Kilian,U,,RSA,21.6,227730,,,Beryl Bartlett,U,,RSA,32.4,6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1957-1375,Durban,,,W,19571009,3,227729,,,Dora Kilian,U,,RSA,22.5,225448,,,Joan Cross Johnson,R,,RSA,,6-2 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1960-1344,Adelboden,Clay,,W,19600801,7,225724,,,Dora Schuster,U,,AUT,,220208,,,Edda Herdy,U,,AUT,20.2,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1960-1174,St. Moritz Kulm,Clay,,W,19600811,3,225724,,,Dora Schuster,U,,AUT,,226390,,,Patricia Ward Hales,U,,GBR,31.4,9-7 2-6 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1936-1268,Ipoh Malayan Chps,,,W,19360731,3,234513,,,Doreen Sansoni,R,,SRI,24.8,238104,,,Gwendoline Allin,U,,GBR,29.8,3-6 6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1067,Nuwara Eliya,,,W,19370328,1,234513,,,Doreen Sansoni,R,,SRI,25.4,227117,,,Laura Woodbridge,U,,GBR,,7-5 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1235,Kuala Lumpur,,,W,19370728,1,234513,,,Doreen Sansoni,R,,SRI,25.7,240699,,,Betty Humphrey,U,,MAS,,6-1 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1263,Singapore,,,W,19380725,1,234513,,,Doreen Sansoni,R,,SRI,26.7,237297,,,Joyce Carter,U,,GBR,,6-4 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1939-1082,Nuwara Eliya,,,W,19390408,1,234513,,,Doreen Sansoni,R,,SRI,27.4,227117,,,Laura Woodbridge,U,,GBR,,7-5 4-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1939-1239,Ipoh,,,W,19390804,1,234513,,,Doreen Sansoni,R,,SRI,27.8,238104,,,Gwendoline Allin,U,,GBR,32.8,6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1940-1029,Nuwara Eliya,,,W,19400325,8,234513,,,Doreen Sansoni,R,,SRI,28.4,231344,,,Sheila Roberts,U,,,,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1945-1083,Calcutta,,,W,19451212,1,234513,,,Doreen Sansoni,R,,SRI,34.1,235381,,, Nolan,U,,IND,,6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1946-1004,Calcutta,,,W,19451222,1,234513,,,Doreen Sansoni,R,,SRI,34.1,229780,,,Sarah Mody,U,,IND,,6-1 10-12 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1961-1324,Laurel,,,W,19610814,3,226096,,,Doreen Spiers,U,,GBR,28.0,200886,,,Becky Vest,U,,USA,13.3,6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1950-1195,Buxton,,,W,19500814,1,231362,,,Doreen Wedderburn,U,,RSA,,230716,,,Gladys Lines,U,,GBR,47.8,6-0 6-8 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1950-1214,Folkestone,Grass,,W,19500828,7,231362,,,Doreen Wedderburn,U,,RSA,,230716,,,Gladys Lines,U,,GBR,47.9,2-6 10-8 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1950-1229,Henley,Clay,,W,19500918,1,231362,,,Doreen Wedderburn,U,,RSA,,231355,,,Jean Trower,U,,GBR,19.4,7-5 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1078,Ferring-on-Sea,Clay,,W,19520505,1,231362,,,Doreen Wedderburn,U,,RSA,,231355,,,Jean Trower,U,,GBR,21.1,6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1121,Blackpool,,,W,19520616,1,231362,,,Doreen Wedderburn,U,,RSA,,230539,,,Helena Straubeova,U,,TCH,,6-4 3-6 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1140,Matlock,,,W,19520707,1,231362,,,Doreen Wedderburn,U,,RSA,,201113,,,Shirley Bloomer,R,,GBR,18.0,7-5 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1089,Houston,,,W,19370425,1,238795,,,Doris Ames,U,,USA,,240481,,,Ann Dabbs,U,,USA,,6-4 4-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1939-1175,Houston,,,W,19390625,1,238795,,,Doris Ames,U,,USA,,235737,,,Etta Taylor,U,,USA,,2-6 11-9 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1920-1041,Henley,Clay,,W,19200426,7,238344,,,Doris Craddock,U,,GBR,35.1,238660,,,Aurea Edgington,U,,GBR,42.1,6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1920-1068,Bromley,,,W,19200531,20,238344,,,Doris Craddock,U,,GBR,35.2,249947,,,Ellinor Weston,U,,GBR,,6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1920-1116,Ashby-de-la-Zouch,Grass,,W,19200712,1,238344,,,Doris Craddock,U,,GBR,35.3,248968,,,Mrs J B Perrett,U,,GBR,,8-6 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1920-1155,Bournemouth,Grass,,W,19200802,24,238344,,,Doris Craddock,U,,GBR,35.4,248451,,,Mrs A A Hall,U,,GBR,,6-2 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1920-1259,Dulwich,Carpet,,W,19201004,1,238344,,,Doris Craddock,U,,GBR,35.6,238319,,,Evelyn Colyer,U,,GBR,18.1,6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1922-1036,Dulwich Indoors 2,Carpet,,W,19220327,12,238344,,,Doris Craddock,U,,GBR,37.0,240986,,,Irene Peacock,U,,IND,29.6,6-4 6-8 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1922-1040,London Indoors,Carpet,,W,19220406,17,238344,,,Doris Craddock,U,,GBR,37.1,238660,,,Aurea Edgington,U,,GBR,44.1,7-5 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1922-1058,Highbury 1,Clay,,W,19220501,26,238344,,,Doris Craddock,U,,GBR,37.1,238660,,,Aurea Edgington,U,,GBR,44.1,8-6 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1922-1062,Hurlingham 1,Clay,,W,19220508,47,238344,,,Doris Craddock,U,,GBR,37.1,238660,,,Aurea Edgington,U,,GBR,44.2,3-6 6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1922-1067,Henley 1,Clay,,W,19220515,26,238344,,,Doris Craddock,U,,GBR,37.2,238660,,,Aurea Edgington,U,,GBR,44.2,7-5 5-7 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1922-1081,Bristol,Grass,,W,19220529,9,238344,,,Doris Craddock,U,,GBR,37.2,252883,,,Edith Hannam,U,,GBR,43.4,6-1 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1922-1183,Hurlingham 2,Grass,,W,19220731,24,238344,,,Doris Craddock,U,,GBR,37.4,242251,,,Christine Tyrrell,U,,GBR,31.4,6-2 1-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1922-1272,Henley 2,Clay,,W,19220904,1,238344,,,Doris Craddock,U,,GBR,37.5,254594,,,Mrs R Jackson,U,,GBR,,8-6 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1923-1048,London Magdalen,Clay,,W,19230416,24,238344,,,Doris Craddock,U,,GBR,38.1,241697,,,Eleanor Rose,U,,GBR,43.1,4-6 6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1923-1064,Henley 1,Clay,,W,19230514,40,238344,,,Doris Craddock,U,,GBR,38.2,238660,,,Aurea Edgington,U,,GBR,45.2,2-6 6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1923-1091,Fleet,Grass,,W,19230604,1,238344,,,Doris Craddock,U,,GBR,38.2,247566,,,Margaret Haughton,U,,IRL,29.7,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1923-1270,Henley 2,Clay,,W,19230903,1,238344,,,Doris Craddock,U,,GBR,38.5,254594,,,Mrs R Jackson,U,,GBR,,6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1924-1044,Dulwich Indoors,Carpet,,W,19240331,19,238344,,,Doris Craddock,U,,GBR,39.0,238660,,,Aurea Edgington,U,,GBR,46.1,2-6 6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1924-1076,Henley 1,Clay,,W,19240512,39,238344,,,Doris Craddock,U,,GBR,39.2,239373,,,Maude Jackson,U,,GBR,25.6,6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1924-1186,Sheffield,Grass,,W,19240723,1,238344,,,Doris Craddock,U,,GBR,39.4,239154,,,Betty Dix,U,,GBR,,6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1924-1320,Hythe,Grass,,W,19240913,1,238344,,,Doris Craddock,U,,GBR,39.5,245416,,,Mabel Mavrogordato,U,,GBR,,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1946-1075,Sunderland,Grass,,W,19460619,1,230707,,,Doris Davison,U,,GBR,33.2,234661,,,Mrs R Gibson,U,,GBR,,6-0 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1947-1108,Sunderland,Grass,,W,19470714,1,230707,,,Doris Davison,U,,GBR,34.3,227197,,,I Taylor,U,,GBR,,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1950-1117,South Northumberland,,,W,19500612,1,230707,,,Doris Davison,U,,GBR,37.2,227197,,,I Taylor,U,,GBR,,6-0 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1932-1268,Bude,Grass,,W,19320808,1,239207,,,Doris Durose,U,,GBR,,244695,,,Mrs Gregg,U,,GBR,,6-2 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1934-1058,Scarborough 1,Clay,,W,19340330,11,239207,,,Doris Durose,U,,GBR,,240560,,,Nancy Fontes,U,,GBR,21.5,2-6 6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1928-1276,Paignton,,,W,19280806,1,244226,,,Doris Eastley,U,,GBR,22.0,246267,,,Maud Folingsby,U,,GBR,,4-6 6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1303,Wallingford-on-Thames,Grass,,W,19290729,1,244226,,,Doris Eastley,U,,GBR,23.0,239308,,,Janice Harry,U,,GBR,21.8,3-6 6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1427,Teignmouth,Grass,,W,19300831,1,244226,,,Doris Eastley,U,,GBR,24.1,238642,,,Andree Lucas,U,,GBR,,7-5 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1461,Paignton,,,W,19300929,1,244226,,,Doris Eastley,U,,GBR,24.1,239307,,,Gethyn Harry,U,,GBR,21.7,6-0 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1931-1158,Bristol,Grass,,W,19310608,1,244226,,,Doris Eastley,U,,GBR,24.8,240549,,,Vera Montgomery,U,,GBR,22.3,3-6 7-5 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1965-1293,Washington DC Parks,,,W,19650621,2,226874,,,Doris Harrison,U,,USA,40.0,225087,,,Bessie Stockard,U,,USA,,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1260,Little Rock,,,W,19380728,3,216619,,,Doris Hart,R,,USA,13.1,239905,,,Mary Lou Sutherland,U,,USA,,3-6 6-4 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1939-1215,Biltmore,,,W,19390722,2,216619,,,Doris Hart,R,,USA,14.0,237654,,,Sara Rushton,R,,USA,,9-7 4-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1939-1238,Little Rock,,,W,19390803,4,216619,,,Doris Hart,R,,USA,14.1,200164,,,Joan Johnson,U,,USA,,6-0 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1939-1334,Lakeland,Clay,,W,19391129,15,216619,,,Doris Hart,R,,USA,14.4,229838,,,Nellie Sheer,U,,USA,18.7,2-6 6-0 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1940-1086,Charlotte,Clay,,W,19400610,19,216619,,,Doris Hart,R,,USA,14.9,229838,,,Nellie Sheer,U,,USA,19.2,9-7 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1941-1057,Louisville,,,W,19410630,27,216619,,,Doris Hart,R,,USA,16.0,226915,,,Pauline Betz,R,166,USA,21.9,8-6 4-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1942-1050,Atlanta,Clay,,W,19420629,7,216619,,,Doris Hart,R,,USA,17.0,235737,,,Etta Taylor,U,,USA,,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1942-1093,Philadelphia Natl Juniors,Grass,,J,19420822,29,216619,1,,Doris Hart,R,,USA,17.1,235190,,,Marchetta Donnelly,U,,USA,18.0,6-1 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1944-1005,Miami,Clay,,W,19440220,11,216619,,,Doris Hart,R,,USA,18.6,235661,,,Elizabeth Taylor,U,,USA,,6-1 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1944-1029,Elizabethtown,,,W,19440618,24,216619,,,Doris Hart,R,,USA,18.9,225066,,,Connie Clifton,U,,USA,19.6,6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1945-1039,Neenah,Hard,,W,19450709,21,216619,3,,Doris Hart,R,,USA,20.0,224894,2,,Mary Arnold,R,,USA,28.7,6-3 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1946-1015,Coral Gables,Clay,,W,19460128,16,216619,,,Doris Hart,R,,USA,20.6,228980,,,Helen Pedersen,R,,USA,29.5,1-6 11-9 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1946-1018,Fort Lauderdale,Clay,,W,19460211,14,216619,1,,Doris Hart,R,,USA,20.6,230419,2,,Virginia Wolfenden,U,,USA,27.7,6-0 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1947-1007,Tampa,Clay,,W,19470106,9,216619,,,Doris Hart,R,,USA,21.5,226768,,,Barbara Scofield,R,,USA,20.5,3-6 6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1947-1024,Hamilton,Clay,,W,19470310,9,216619,,,Doris Hart,R,,USA,21.7,226768,,,Barbara Scofield,R,,USA,20.7,6-2 9-7,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1947-1028,Coral Gables,Clay,,W,19470317,25,216619,,,Doris Hart,R,,USA,21.7,228156,,,Shirley Fry,R,165,USA,19.7,6-4 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1948-1006,Tampa,Clay,,W,19480105,9,216619,1,,Doris Hart,R,,USA,22.5,227242,2,,Magda Rurac,R,,ROU,29.4,6-1 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1948-1017,Coral Gables,Clay,,W,19480216,16,216619,1,,Doris Hart,R,,USA,22.6,227242,,,Magda Rurac,R,,ROU,29.6,6-2 1-6 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1948-1019,Nassau,Grass,,W,19480225,3,216619,1,,Doris Hart,R,,USA,22.6,228156,2,,Shirley Fry,R,165,USA,20.6,3-6 6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1948-1030,Hamilton,Clay,,W,19480322,14,216619,1,,Doris Hart,R,,USA,22.7,227741,2,,Patricia Canning Todd,R,,USA,25.6,4-6 6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1948-1135,Manchester-on-Sea,Grass,,W,19480816,42,216619,1,,Doris Hart,R,,USA,23.1,228980,,,Helen Pedersen,R,,USA,32.0,6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1948-1174,Sydney,Grass,,W,19481119,29,216619,,,Doris Hart,R,,USA,23.4,231703,,,Joyce Fitch,R,,AUS,26.6,1-6 6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1948-1175,Melbourne,Grass,,W,19481204,15,216619,,,Doris Hart,R,,USA,23.4,231332,,,Nancye Wynne Bolton,R,178,AUS,32.0,6-1 9-7,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1949-1003,Adelaide,Grass,,W,19481227,15,216619,,,Doris Hart,R,,USA,23.5,231332,,,Nancye Wynne Bolton,R,178,AUS,32.0,6-4 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1949-1014,Australian Championships,Grass,,G,19490122,29,216619,1,,Doris Hart,R,,USA,23.5,231332,2,,Nancye Wynne Bolton,R,178,AUS,32.1,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1949-1129,Orange,Grass,,W,19490801,31,216619,1,,Doris Hart,R,,USA,24.1,228156,,,Shirley Fry,R,165,USA,22.0,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1949-1176,Berkeley,Hard,,W,19490919,19,216619,1,,Doris Hart,R,,USA,24.2,200858,,,Dorothy Knode,U,,USA,24.2,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1949-1178,Mexico City,Clay,,W,19491002,13,216619,,,Doris Hart,R,,USA,24.2,231208,,,Betty Hilton,R,,GBR,29.6,6-1 2-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1950-1092,Roland Garros,Clay,,G,19500519,53,216619,3,,Doris Hart,R,,USA,24.9,227741,4,,Patricia Canning Todd,R,,USA,27.8,6-4 4-6 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1950-1118,Queen's Club,Grass,,W,19500619,43,216619,,,Doris Hart,R,,USA,24.9,226449,,,Margaret Osborne Dupont,R,,USA,32.2,4-6 6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1950-1144,River Forest,Clay,,W,19500717,31,216619,1,,Doris Hart,R,,USA,25.0,228156,2,,Shirley Fry,R,165,USA,23.0,6-1 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1950-1164,South Orange,Grass,,W,19500731,43,216619,,,Doris Hart,R,,USA,25.1,223860,,,Louise Brough,R,171,USA,27.3,6-4 9-7,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1007,St. Petersburg,Clay,,W,19510108,24,216619,1,,Doris Hart,R,,USA,25.5,228156,3,,Shirley Fry,R,165,USA,23.5,6-4 2-6 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1013,Havana,,,W,19510130,3,216619,,,Doris Hart,R,,USA,25.6,227728,,,Beverly Baker Fleitz,R,163,USA,20.8,6-4 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1020,San Remo,Clay,,W,19510217,7,216619,,,Doris Hart,R,,USA,25.6,225496,,,Annalisa Bossi,R,168,ITA,35.2,7-5 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1035,Alexandria,,,W,19510313,8,216619,,,Doris Hart,R,,USA,25.7,223860,,,Louise Brough,R,171,USA,28.0,7-5 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1039,Monte Carlo,Clay,,W,19510326,10,216619,,,Doris Hart,R,,USA,25.7,228156,,,Shirley Fry,R,165,USA,23.7,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1044,Nice,Clay,,W,19510402,7,216619,,,Doris Hart,R,,USA,25.7,228156,,,Shirley Fry,R,165,USA,23.7,4-6 6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1048,Rome,Clay,,W,19510409,21,216619,,,Doris Hart,R,,USA,25.8,228156,,,Shirley Fry,R,165,USA,23.7,6-3 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1053,Palermo,Clay,,W,19510417,7,216619,,,Doris Hart,R,,USA,25.8,228156,,,Shirley Fry,R,165,USA,23.7,16-14 1-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1057,Paris International,,,W,19510421,12,216619,,,Doris Hart,R,,USA,25.8,228156,,,Shirley Fry,R,165,USA,23.8,9-7 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1063,Bournemouth,Clay,,W,19510430,63,216619,1,,Doris Hart,R,,USA,25.8,224085,8,,Jean Walker Smith,R,,GBR,27.1,6-4 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1079,Manchester,Grass,,W,19510604,19,216619,,,Doris Hart,R,,USA,25.9,227728,,,Beverly Baker Fleitz,R,163,USA,21.2,8-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1096,Wimbledon,Grass,,G,19510625,94,216619,3,,Doris Hart,R,,USA,26.0,228156,4,,Shirley Fry,R,165,USA,23.9,6-1 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1101,Edgbaston,Grass,,W,19510707,26,216619,,,Doris Hart,R,,USA,26.0,228156,,,Shirley Fry,R,165,USA,24.0,4-6 6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1132,Manchester-on-Sea,Grass,,W,19510806,30,216619,,,Doris Hart,R,,USA,26.1,228156,,,Shirley Fry,R,165,USA,24.1,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1017,Colombo,,,W,19520204,9,216619,,,Doris Hart,R,,USA,26.6,228156,,,Shirley Fry,R,165,USA,24.5,6-4 2-6 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1029,Cairo,Clay,,W,19520309,5,216619,,,Doris Hart,R,,USA,26.7,228156,,,Shirley Fry,R,165,USA,24.6,2-6 6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1051,Johannesburg,Clay,,W,19520407,38,216619,,,Doris Hart,R,,USA,26.7,229844,,,Julia Wipplinger,U,,RSA,28.4,6-1 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1071,Bournemouth 1,Clay,,W,19520428,63,216619,1,,Doris Hart,R,,USA,26.8,228156,2,,Shirley Fry,R,165,USA,24.8,6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1089,Roland Garros,Clay,,G,19520520,48,216619,,,Doris Hart,R,,USA,26.9,228156,,,Shirley Fry,R,165,USA,24.8,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1130,Edgbaston,Grass,,W,19520707,15,216619,,,Doris Hart,R,,USA,27.0,228156,,,Shirley Fry,R,165,USA,25.0,7-5 3-6 9-7,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1161,Orange,Grass,,W,19520804,31,216619,3,,Doris Hart,R,,USA,27.1,228156,4,,Shirley Fry,R,165,USA,25.0,6-1 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1953-1021,Fort Lauderdale,Clay,,W,19530205,3,216619,,,Doris Hart,R,,USA,27.6,225324,,,Alicia Wright,U,,ECU,,6-0 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1953-1033,Montego Bay,Grass,,W,19530302,7,216619,,,Doris Hart,R,,USA,27.6,228156,,,Shirley Fry,R,165,USA,25.6,8-10 6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1953-1037,St. Augustine,Clay,,W,19530309,7,216619,1,,Doris Hart,R,,USA,27.7,228156,2,,Shirley Fry,R,165,USA,25.6,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1953-1041,San Juan,,,W,19530316,7,216619,,,Doris Hart,R,,USA,27.7,228156,,,Shirley Fry,R,165,USA,25.7,6-1 10-8,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1953-1043,Palm Beach,Clay,,W,19530323,11,216619,1,,Doris Hart,R,,USA,27.7,225931,,,Melita Ramirez,R,,MEX,22.3,3-6 7-5 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
